districtid,timeid,neighborhoodzscore,statezscore
230,22,-1.0,0.66
230,23,-0.81,1.02
230,24,-0.76,1.15
230,25,-0.8,0.8
231,1,0,0
231,2,0,0
231,3,0,0
231,4,0,0
231,5,0,0
231,6,0,0
231,7,-0.52,-0.22
231,8,0.64,-0.2
231,9,-0.79,-0.21
231,10,0.04,-0.22
231,11,-0.44,-0.24
231,12,0.87,-0.24
231,13,-0.24,-0.25
231,14,-0.26,-0.27
231,15,-0.16,-0.32
231,16,-0.35,-0.38
231,17,3.73,-0.29
231,18,4.79,-0.27
231,19,4.45,-0.12
231,20,4.31,-0.09
231,21,1.78,-0.23
231,22,0.65,-0.26
231,23,0.64,-0.21
231,24,-0.21,-0.36
231,25,-0.46,-0.41
232,1,0,0
232,2,0,0
232,3,0,0
232,4,0,0
232,5,0,0
232,6,0,0
232,7,0,-0.19
232,8,0,-0.29
232,9,0,-0.29
232,10,0,-0.82
232,11,-0.45,-0.59
232,12,-0.44,-0.79
232,13,1.57,-0.74
232,14,-0.88,-0.77
232,15,-0.53,-0.72
232,16,2.08,0.09
232,17,0.02,-0.03
232,18,-0.81,-0.4
232,19,-0.26,-0.22
232,20,0.56,-0.23
232,21,-1.11,-0.47
232,22,-1.53,-0.4
232,23,-0.3,-0.31
232,24,-0.67,-0.33
232,25,-0.05,-0.4
233,1,0,0
233,2,0,0
233,3,0,0
233,4,0,0
233,5,0,0
233,6,0,0
233,7,0,0
233,8,-0.71,-0.37
233,9,-1.25,-0.42
233,10,-2.26,-0.41
233,11,-3.27,-0.68
233,12,-1.73,-0.48
233,13,-0.31,-0.57
233,14,-0.64,-0.46
233,15,-0.06,-0.2
233,16,-0.68,-0.42
233,17,-0.61,-0.4
233,18,-0.05,-0.19
233,19,-0.25,-0.32
233,20,-3.04,-0.39
233,21,0.47,-0.26
233,22,-0.31,-0.45
233,23,3.85,0.11
233,24,0.88,-0.43
233,25,4.48,-0.59
234,1,0,0
234,2,0,0
234,3,0,0
234,4,0,0
234,5,0,0
234,6,0,0
234,7,2.35,0.31
234,8,0,0.05
234,9,1.2,0.78
234,10,-0.46,-0.36
234,11,0.09,0.61
234,12,-0.36,-0.17
234,13,1.24,0.53
234,14,5.19,0.97
234,15,4.88,0.16
234,16,7.76,0.19
234,17,8.09,0.29
234,18,6.18,0.22
234,19,1.92,0.11
234,20,1.44,-0.02
234,21,0.93,-0.08
234,22,1.12,-0.01
234,23,0.56,-0.08
234,24,1.65,0.04
234,25,1.95,0.12
235,1,0,0
235,2,0,0
235,3,0,0
235,4,0,0
235,5,0,0
235,6,0,0
235,7,0,0
235,8,0,-0.57
235,9,0,0
235,10,0,-0.57
235,11,0,0
235,12,0,-0.58
235,13,0,-0.32
235,14,0,0.41
235,15,0,0.76
235,16,0,0.55
235,17,0,1.07
235,18,0,0.76
235,19,0,0.47
235,20,0,0.64
235,21,0,0.66
235,22,0,0.49
235,23,0,-0.05
235,24,0,-0.45
235,25,0,0.33
236,1,0,0
236,2,0,0
236,3,0,0
236,4,0,0
236,5,0,0
236,6,0,0
236,7,-0.42,-0.25
236,8,-0.43,-0.31
236,9,-0.46,-0.27
236,10,-0.38,-0.29
236,11,-0.41,-0.21
236,12,-0.67,-0.31
236,13,-0.73,-0.37
236,14,-1.05,-0.34
236,15,-0.63,-0.35
236,16,-0.34,-0.26
236,17,-0.58,-0.43
236,18,-0.57,-0.44
236,19,-0.61,-0.29
236,20,-0.21,-0.12
236,21,-0.26,-0.12
236,22,-0.08,0.0
236,23,-0.26,-0.15
236,24,-0.38,-0.3
236,25,-0.23,-0.15
237,1,0,0
237,2,0,0
237,3,0,0
237,4,0,0
237,5,0,0
237,6,0,0
237,7,-0.53,-0.22
237,8,-0.55,-0.24
237,9,-0.57,-0.21
237,10,-0.73,-0.25
237,11,-0.7,-0.25
237,12,-0.69,-0.26
237,13,-0.7,-0.25
237,14,-0.62,-0.28
237,15,-0.78,-0.35
237,16,-0.7,-0.4
237,17,-0.63,-0.45
237,18,-0.65,-0.52
237,19,-0.64,-0.55
237,20,-0.69,-0.6
237,21,-0.64,-0.63
237,22,-0.64,-0.66
237,23,-0.65,-0.64
237,24,-0.64,-0.62
237,25,-0.67,-0.64
238,1,0,0
238,2,0,0
238,3,0,0
238,4,0,0
238,5,0,0
238,6,0,0
238,7,0.03,-0.04
238,8,0.14,0.17
238,9,-0.59,-0.67
238,10,-0.31,-0.31
238,11,0.94,0.98
238,12,1.58,0.44
238,13,-1.19,-0.81
238,14,1.48,1.83
238,15,0.15,0.91
238,16,-0.23,-0.0
238,17,-0.45,-0.35
238,18,-0.64,-0.59
238,19,-0.51,-0.43
238,20,-0.63,-0.39
238,21,-2.84,-0.45
238,22,-2.21,-0.34
238,23,-1.23,-0.4
238,24,-1.18,-0.38
238,25,-1.26,-0.4
239,1,0,0
239,2,0,0
239,3,0,0
239,4,0,0
239,5,0,0
239,6,0,0
239,7,0,0
239,8,4.23,-0.35
239,9,-0.66,-0.42
239,10,-0.09,-0.43
239,11,-0.41,-0.59
239,12,1.62,-0.33
239,13,0.79,-0.13
239,14,1.38,-0.19
239,15,6.69,0.07
239,16,5.83,-0.11
239,17,4.67,-0.09
239,18,3.34,-0.12
239,19,1.89,-0.21
239,20,2.27,-0.13
239,21,3.72,-0.15
239,22,3.0,-0.27
239,23,2.35,-0.21
239,24,1.28,-0.32
239,25,1.25,-0.29
240,1,0,0
240,2,0,0
240,3,0,0
240,4,0,0
240,5,0,0
240,6,0,0
240,7,-0.51,-0.25
240,8,-0.9,-0.31
240,9,-0.64,-0.25
240,10,-0.67,-0.32
240,11,-0.7,-0.33
240,12,-0.71,-0.38
240,13,-0.63,-0.24
240,14,-1.04,-0.38
240,15,-1.37,-0.45
240,16,-0.67,-0.1
240,17,-0.99,-0.33
240,18,-0.78,-0.23
240,19,-0.62,-0.2
240,20,-0.86,-0.32
240,21,-0.96,-0.37
240,22,-0.57,-0.01
240,23,-0.73,-0.09
240,24,-0.77,-0.07
240,25,-0.82,-0.22
241,1,0,0
241,2,0,0
241,3,0,0
241,4,0,0
241,5,0,0
241,6,0,0
241,7,-0.49,-0.36
241,8,-0.44,-0.42
241,9,-0.39,-0.39
241,10,-0.39,-0.65
241,11,-0.54,-0.65
241,12,-0.63,-0.44
241,13,-0.8,-0.43
241,14,-0.72,-0.49
241,15,-0.67,-0.46
241,16,-0.67,-0.48
241,17,-0.73,-0.53
241,18,-0.75,-0.6
241,19,-0.69,-0.54
241,20,-0.71,-0.63
241,21,-0.81,-0.78
241,22,-0.84,-0.76
241,23,-0.75,-0.68
241,24,-0.56,-0.46
241,25,-0.57,-0.51
242,1,0,0
242,2,0,0
242,3,0,0
242,4,0,0
242,5,0,0
242,6,0,0
242,7,0,0.86
242,8,22.45,4.15
242,9,3.81,1.04
242,10,2.34,0.03
242,11,1.83,-0.08
242,12,7.39,-0.26
242,13,0.12,-0.17
242,14,-0.35,-0.42
242,15,-0.2,-0.26
242,16,-0.5,-0.25
242,17,0.03,-0.21
242,18,-0.18,-0.24
242,19,0.29,-0.19
242,20,-0.1,-0.16
242,21,-0.03,-0.14
242,22,0.34,0.08
242,23,0.12,-0.01
242,24,0.51,0.07
242,25,0.61,0.01
243,1,0,0
243,2,0,0
243,3,0,0
243,4,0,0
243,5,0,0
243,6,0,0
243,7,0.25,2.81
243,8,1.08,0.23
243,9,1.23,2.46
243,10,4.05,0.4
243,11,4.11,1.81
243,12,7.23,2.88
243,13,0.93,1.3
243,14,3.23,2.58
243,15,1.95,0.95
243,16,2.83,1.7
243,17,1.9,1.93
243,18,3.79,1.52
243,19,0.87,1.14
243,20,1.08,1.33
243,21,0.74,0.91
243,22,0.29,0.68
243,23,1.19,1.51
243,24,1.42,1.75
243,25,2.19,2.2
244,1,0,0
244,2,0,0
244,3,0,0
244,4,0,0
244,5,0,0
244,6,0,0
244,7,91.62,0
244,8,87.84,0
244,9,141.94,0
244,10,116.15,0
244,11,38.85,0
244,12,25.53,0
244,13,22.42,0
244,14,37.98,0
244,15,54.59,0
244,16,45.56,0
244,17,36.03,0
244,18,25.18,0
244,19,19.23,0
244,20,14.34,0
244,21,18.05,0
244,22,23.28,0
244,23,26.14,0
244,24,31.0,0
244,25,33.92,0
245,1,0,0
245,2,0,0
245,3,0,0
245,4,0,0
245,5,0,0
245,6,0,0
245,7,-0.14,-0.16
245,8,-0.78,-0.3
245,9,-0.57,-0.37
245,10,-3.48,-0.68
245,11,2.88,0.43
245,12,-0.71,-0.67
245,13,-0.63,-0.6
245,14,-1.08,-0.84
245,15,-1.29,-0.62
245,16,-0.86,-0.35
245,17,-0.75,-0.44
245,18,-1.35,-0.44
245,19,-1.57,-0.45
245,20,-1.26,-0.58
245,21,-1.39,-0.81
245,22,-1.04,-0.89
245,23,-1.43,-0.98
245,24,-1.55,-0.82
245,25,-3.44,-0.74
246,1,0,0
246,2,0,0
246,3,0,0
246,4,0,0
246,5,0,0
246,6,0,0
246,7,1.57,0.11
246,8,-0.67,-0.38
246,9,-0.85,-0.51
246,10,-0.68,-0.7
246,11,-0.55,-0.63
246,12,-0.94,-0.75
246,13,-0.93,-0.81
246,14,-0.6,-0.56
246,15,1.17,1.28
246,16,-0.36,-0.34
246,17,-0.55,-0.63
246,18,-0.36,-0.34
246,19,-0.4,-0.38
246,20,0.98,0.82
246,21,-0.58,-0.38
246,22,0.08,-0.3
246,23,4.13,0.05
246,24,0.0,-0.36
246,25,-0.37,-0.46
247,1,0,0
247,2,0,0
247,3,0,0
247,4,0,0
247,5,0,0
247,6,0,0
247,7,0.2,-0.29
247,8,-0.12,-0.37
247,9,-0.15,-0.31
247,10,0.45,0.21
247,11,1.07,0.6
247,12,1.27,0.59
247,13,-0.29,-0.45
247,14,-0.6,-0.42
247,15,-0.31,-0.17
247,16,-1.21,-0.27
247,17,-0.41,-0.05
247,18,-0.34,0.22
247,19,-0.21,-0.06
247,20,0.33,0.31
247,21,0.23,0.38
247,22,-0.18,0.27
247,23,0.01,0.34
247,24,0.16,0.32
247,25,-0.12,-0.01
248,1,0,0
248,2,0,0
248,3,0,0
248,4,0,0
248,5,0,0
248,6,0,0
248,7,0,-0.22
248,8,-0.45,-0.23
248,9,0.28,-0.2
248,10,-0.99,-0.25
248,11,-1.55,-0.25
248,12,-0.71,-0.26
248,13,-0.92,-0.25
248,14,-0.57,-0.27
248,15,-0.69,-0.34
248,16,-0.73,-0.38
248,17,-0.71,-0.45
248,18,-0.79,-0.52
248,19,-0.71,-0.53
248,20,-1.0,-0.6
248,21,-0.82,-0.57
248,22,-0.84,-0.57
248,23,-0.76,-0.52
248,24,-0.66,-0.46
248,25,-0.58,-0.44
249,1,0,0
249,2,0,0
249,3,0,0
249,4,0,0
249,5,0,0
249,6,0,0
249,7,-0.44,-0.2
249,8,-0.42,-0.07
249,9,-0.37,-0.04
249,10,-0.54,-0.09
249,11,-0.46,-0.22
249,12,-0.32,0.07
249,13,-0.25,0.13
249,14,-0.12,0.35
249,15,-0.38,-0.17
249,16,-0.27,-0.11
249,17,-0.49,-0.3
249,18,-0.43,-0.08
249,19,-0.38,-0.12
249,20,-0.62,-0.38
249,21,-0.48,-0.38
249,22,-0.44,-0.32
249,23,-0.47,-0.34
249,24,-0.4,-0.28
249,25,-0.44,-0.28
250,1,0,0
250,2,0,0
250,3,0,0
250,4,0,0
250,5,0,0
250,6,0,0
250,7,3.5,2.19
250,8,259.5,2.47
250,9,28.39,2.47
250,10,1.5,0.5
250,11,-0.3,-0.36
250,12,-0.11,-0.47
250,13,-0.78,-0.45
250,14,-0.99,-0.86
250,15,-0.4,-0.85
250,16,0.52,0.23
250,17,-0.73,-0.69
250,18,1.67,1.11
250,19,0.76,0.25
250,20,-0.95,-0.8
250,21,-0.92,-0.82
250,22,-1.56,-0.74
250,23,0.14,-0.27
250,24,0.61,-0.24
250,25,7.28,-0.16
251,1,0,0
251,2,0,0
251,3,0,0
251,4,0,0
251,5,0,0
251,6,0,0
251,7,0,-0.19
251,8,-0.43,-0.29
251,9,-0.38,-0.29
251,10,-0.68,-0.82
251,11,-0.2,-0.38
251,12,-0.59,-0.66
251,13,-0.49,-0.74
251,14,-0.76,-0.77
251,15,-0.92,-0.76
251,16,-0.68,-0.68
251,17,-0.53,-0.59
251,18,-0.55,-0.33
251,19,-0.55,-0.4
251,20,-0.54,-0.37
251,21,-0.55,-0.39
251,22,-0.59,-0.45
251,23,-0.61,-0.37
251,24,-0.48,-0.29
251,25,-0.42,-0.22
252,1,0,0
252,2,0,0
252,3,0,0
252,4,0,0
252,5,0,0
252,6,0,0
252,7,-0.45,-0.24
252,8,0.45,0.06
252,9,-0.44,-0.31
252,10,-0.35,-0.55
252,11,1.38,0.8
252,12,0.93,0.95
252,13,1.58,0.5
252,14,-0.67,-0.56
252,15,0.45,0.28
252,16,4.43,1.4
252,17,4.35,1.4
252,18,0.5,0.08
252,19,0.18,0.07
252,20,-0.3,-0.22
252,21,0.46,0.63
252,22,1.79,1.21
252,23,2.1,1.75
252,24,0.19,0.4
252,25,-0.36,-0.12
253,1,0,0
253,2,0,0
253,3,0,0
253,4,0,0
253,5,0,0
253,6,0,0
253,7,-0.34,0.03
253,8,-0.21,0.36
253,9,-0.37,-0.1
253,10,-0.5,-0.2
253,11,-0.43,-0.19
253,12,-0.54,-0.35
253,13,-0.51,-0.27
253,14,-0.54,-0.25
253,15,-0.28,0.06
253,16,-0.45,-0.33
253,17,-0.49,-0.36
253,18,-0.34,-0.12
253,19,-0.44,-0.1
253,20,-0.63,-0.26
253,21,-0.4,-0.07
253,22,-0.48,-0.28
253,23,-0.39,-0.1
253,24,-0.34,0.04
253,25,-0.43,-0.13
254,1,0,0
254,2,0,0
254,3,0,0
254,4,0,0
254,5,0,0
254,6,0,0
254,7,-0.62,-0.2
254,8,-0.62,-0.29
254,9,-0.6,-0.22
254,10,-0.87,-0.21
254,11,-0.84,-0.22
254,12,-0.67,-0.2
254,13,-0.37,-0.2
254,14,-0.62,-0.24
254,15,-0.73,-0.27
254,16,-0.97,-0.29
254,17,-0.79,-0.38
254,18,-0.71,-0.5
254,19,-0.84,-0.57
254,20,-0.93,-0.73
254,21,-1.37,-0.74
254,22,-1.19,-0.71
254,23,-0.95,-0.64
254,24,-0.9,-0.66
254,25,-1.17,-0.67
255,1,0,0
255,2,0,0
255,3,0,0
255,4,0,0
255,5,0,0
255,6,0,0
255,7,-0.43,-0.41
255,8,-0.7,-0.36
255,9,-0.15,0.01
255,10,-0.05,-0.34
255,11,-0.19,-0.59
255,12,-0.47,-0.44
255,13,2.27,0.0
255,14,8.65,0.1
255,15,2.26,0.01
255,16,2.75,-0.1
255,17,4.04,-0.03
255,18,4.01,0.08
255,19,1.49,0.03
255,20,1.06,-0.01
255,21,1.09,0.03
255,22,0.77,0.01
255,23,0.53,-0.02
255,24,1.01,-0.04
255,25,0.73,-0.03
256,1,0,0
256,2,0,0
256,3,0,0
256,4,0,0
256,5,0,0
256,6,0,0
256,7,-0.52,-0.34
256,8,-0.96,-0.3
256,9,-0.63,-0.4
256,10,-0.81,-0.65
256,11,-0.2,-0.13
256,12,-0.62,-0.42
256,13,-0.52,-0.33
256,14,-1.57,-0.79
256,15,-0.46,-0.4
256,16,-1.3,-0.41
256,17,-1.49,-0.41
256,18,-1.32,-0.37
256,19,-1.01,-0.4
256,20,-0.44,-0.24
256,21,-0.51,-0.39
256,22,0.04,-0.21
256,23,-0.58,-0.53
256,24,-0.64,-0.47
256,25,-0.6,-0.33
257,1,0,0
257,2,0,0
257,3,0,0
257,4,0,0
257,5,0,0
257,6,0,0
257,7,-0.43,-0.22
257,8,-0.45,-0.29
257,9,-0.57,-0.49
257,10,-0.47,-0.58
257,11,-0.62,-0.57
257,12,-0.6,-0.45
257,13,-0.48,-0.18
257,14,0.28,1.31
257,15,2.45,2.3
257,16,-0.07,0.94
257,17,-0.7,-0.29
257,18,-0.53,-0.28
257,19,0.15,-0.05
257,20,0.12,-0.17
257,21,0.3,-0.2
257,22,1.2,0.14
257,23,1.5,0.2
257,24,-0.87,-0.56
257,25,-0.23,-0.38
258,1,0,0
258,2,0,0
258,3,0,0
258,4,0,0
258,5,0,0
258,6,0,0
258,7,-0.48,-0.24
258,8,-0.36,-0.26
258,9,-0.33,-0.27
258,10,-0.41,-0.26
258,11,-0.22,-0.28
258,12,-0.13,-0.26
258,13,-0.23,-0.28
258,14,-0.29,-0.31
258,15,0.3,-0.19
258,16,-0.17,-0.31
258,17,-0.41,-0.35
258,18,-0.32,-0.35
258,19,-0.27,-0.33
258,20,-0.15,-0.31
258,21,-0.25,-0.35
258,22,-0.16,-0.34
258,23,-0.2,-0.34
258,24,-0.28,-0.36
258,25,-0.14,-0.37
259,1,0,0
259,2,0,0
259,3,-0.58,0
259,4,-0.58,0
259,5,-0.58,0
259,6,-0.57,0
259,7,-0.58,0
259,8,-0.58,0
259,9,-0.58,0
259,10,-0.58,0
259,11,-0.55,2.61
259,12,-0.63,-1.09
259,13,-0.55,2.8
259,14,-0.6,-1.28
259,15,-0.6,0.77
259,16,-0.59,0.36
259,17,-0.57,1.87
259,18,-0.55,2.89
259,19,-0.56,2.11
259,20,-0.54,2.51
259,21,-0.51,2.96
259,22,-0.57,1.9
259,23,-0.57,1.98
259,24,-0.58,0.16
259,25,-0.58,1.37
260,1,0,0
260,2,0,0
260,3,0,0
260,4,0,0
260,5,0,0
260,6,0,0
260,7,-0.47,-0.19
260,8,1.78,-0.23
260,9,0.1,-0.2
260,10,-0.33,-0.2
260,11,-0.45,-0.22
260,12,0.28,-0.19
260,13,0.48,-0.18
260,14,0.07,-0.2
260,15,-0.49,-0.24
260,16,-0.3,-0.21
260,17,-0.58,-0.38
260,18,0.03,-0.11
260,19,-0.15,-0.28
260,20,-0.08,-0.3
260,21,0.18,-0.14
260,22,0.21,-0.13
260,23,0.5,-0.12
260,24,0.6,-0.23
260,25,0.92,-0.24
261,1,0,0
261,2,0,0
261,3,0,0
261,4,0,0
261,5,0,0
261,6,0,0
261,7,-0.44,-0.25
261,8,-0.53,-0.31
261,9,-0.38,-0.27
261,10,-0.03,-0.26
261,11,-0.36,-0.24
261,12,-0.16,-0.26
261,13,-0.85,-0.39
261,14,-0.58,-0.36
261,15,-0.49,-0.45
261,16,-0.53,-0.45
261,17,-0.5,-0.5
261,18,-0.53,-0.54
261,19,-0.63,-0.54
261,20,-0.47,-0.49
261,21,-0.38,-0.44
261,22,-0.3,-0.38
261,23,-0.5,-0.54
261,24,-0.6,-0.55
261,25,-0.6,-0.46
262,1,0,0
262,2,0,0
262,3,0,0
262,4,0,0
262,5,0,0
262,6,0,0
262,7,0,0
262,8,0,-0.57
262,9,0,0
262,10,0,-0.57
262,11,0,0
262,12,0,-0.58
262,13,0,-0.8
262,14,0,-1.14
262,15,0,-1.13
262,16,0,-1.15
262,17,0,-0.91
262,18,0,-1.13
262,19,0,-1.15
262,20,0,-1.15
262,21,0,-1.15
262,22,0,-1.15
262,23,0,-0.97
262,24,0,-0.69
262,25,0,-1.12
263,1,0,0
263,2,0,0
263,3,0,0
263,4,0,0
263,5,0,0
263,6,0,0
263,7,-0.41,-0.56
263,8,-0.54,-0.89
263,9,-0.92,-0.62
263,10,-0.63,-0.73
263,11,-1.19,-1.16
263,12,-0.45,-0.61
263,13,-0.4,-0.74
263,14,-0.66,-0.92
263,15,-0.87,-0.81
263,16,-0.28,-0.69
263,17,0.2,-0.51
263,18,-0.44,-0.55
263,19,-0.25,-0.54
263,20,-0.25,-0.45
263,21,-1.09,-0.78
263,22,-0.62,-0.78
263,23,-0.46,-0.69
263,24,-0.56,-0.64
263,25,-0.89,-0.47
264,1,0,0
264,2,0,0
264,3,0,0
264,4,0,0
264,5,0,0
264,6,0,0
264,7,-1.12,-0.24
264,8,0.35,0.06
264,9,-0.43,-0.51
264,10,-0.55,-0.85
264,11,-0.63,-0.63
264,12,-0.44,-0.67
264,13,-1.26,-0.98
264,14,-0.66,-0.56
264,15,-0.82,-0.72
264,16,-0.13,-0.42
264,17,-0.92,-0.83
264,18,-0.71,-0.7
264,19,-1.61,-0.57
264,20,-0.53,-0.49
264,21,-1.06,-0.63
264,22,-0.78,-0.67
264,23,-0.74,-0.54
264,24,-0.21,-0.49
264,25,0.99,-0.38
265,1,0,0
265,2,0,0
265,3,0,0
265,4,0,0
265,5,0,0
265,6,0,0
265,7,-0.86,-0.36
265,8,-0.78,-0.39
265,9,-0.19,-0.06
265,10,6.73,3.15
265,11,0.46,-0.2
265,12,0.33,-0.4
265,13,0.8,-0.48
265,14,0.23,-0.5
265,15,0.28,-0.52
265,16,-0.22,-0.57
265,17,-0.42,-0.61
265,18,-0.22,-0.6
265,19,-0.11,-0.54
265,20,-0.52,-0.65
265,21,0.28,-0.47
265,22,-0.15,-0.65
265,23,-0.41,-0.66
265,24,0.16,-0.41
265,25,0.92,-0.34
266,1,0,0
266,2,0,0
266,3,0,0
266,4,0,0
266,5,0,0
266,6,0,0
266,7,0,-0.19
266,8,19.56,4.12
266,9,-0.45,-0.29
266,10,-0.79,-0.82
266,11,-1.45,-0.52
266,12,-0.18,-0.3
266,13,0.2,0.45
266,14,0.12,0.48
266,15,0.17,0.88
266,16,-0.17,0.59
266,17,-0.39,-0.16
266,18,-0.05,0.72
266,19,-0.0,0.76
266,20,0.01,0.88
266,21,0.14,1.07
266,22,0.04,0.94
266,23,0.27,1.37
266,24,0.09,0.98
266,25,0.01,0.94
267,1,0,0
267,2,0,0
267,3,0,0
267,4,0,0
267,5,0,0
267,6,0,0
267,7,-1.09,-0.61
267,8,1.04,0.46
267,9,-0.44,-0.76
267,10,1.18,0.54
267,11,2.37,0.25
267,12,2.96,-0.15
267,13,-1.22,-1.01
267,14,-0.62,-0.25
267,15,-0.73,-0.87
267,16,-0.1,0.01
267,17,-0.03,-0.12
267,18,0.25,0.06
267,19,0.48,-0.02
267,20,-0.01,-0.14
267,21,1.67,0.58
267,22,2.2,0.95
267,23,1.64,1.31
267,24,0.85,0.61
267,25,0.76,0.62
268,1,0,0
268,2,0,0
268,3,0,0
268,4,0,0
268,5,0,0
268,6,0,0
268,7,0,0
268,8,0,-0.3
268,9,0,0
268,10,-0.5,-0.3
268,11,-1.22,-0.62
268,12,-0.5,-0.67
268,13,0,-0.58
268,14,0,0.3
268,15,0,-0.54
268,16,-0.5,-0.53
268,17,-0.5,-0.32
268,18,-0.48,-0.34
268,19,-0.5,-0.36
268,20,-1.01,-0.46
268,21,-0.88,-0.5
268,22,-0.54,-0.56
268,23,-0.63,-0.43
268,24,1.16,0.3
268,25,0.19,-0.24
269,1,-0.45,0
269,2,-0.45,0
269,3,-0.45,0
269,4,-0.45,0
269,5,-0.45,0
269,6,-0.45,0
269,7,-0.37,-0.56
269,8,-0.65,-0.76
269,9,-0.43,-0.69
269,10,-0.44,-0.73
269,11,-0.04,2.4
269,12,-0.32,1.06
269,13,-0.44,-0.58
269,14,-0.36,0.07
269,15,-0.33,1.17
269,16,-0.34,0.66
269,17,-0.33,0.53
269,18,0.15,2.33
269,19,0.73,2.12
269,20,1.0,1.79
269,21,0.79,1.87
269,22,0.84,2.31
269,23,0.81,2.16
269,24,0.38,2.18
269,25,0.36,1.88
270,1,0,0
270,2,0,0
270,3,-0.71,0
270,4,-0.71,0
270,5,-0.71,0
270,6,-0.7,0
270,7,-0.71,0
270,8,-0.71,-0.3
270,9,-0.71,0
270,10,-0.71,-0.3
270,11,-0.71,-0.62
270,12,-0.71,-0.67
270,13,-0.71,-0.58
270,14,-0.71,0.3
270,15,-0.71,-0.54
270,16,-0.71,-0.27
270,17,-0.71,-0.32
270,18,-0.71,-0.34
270,19,-0.71,-0.22
270,20,-0.71,-0.28
270,21,-0.71,-0.43
270,22,-0.71,-0.54
270,23,-0.71,-0.38
270,24,-0.71,-0.44
270,25,-0.71,-0.32
271,1,0,0
271,2,0,0
271,3,0,0
271,4,0,0
271,5,0,0
271,6,0,0
271,7,0,0
271,8,0,0
271,9,0,0
271,10,0,0
271,11,-0.44,-0.27
271,12,-0.58,-0.27
271,13,-0.45,-0.31
271,14,-0.7,-0.42
271,15,-0.57,-0.41
271,16,-0.58,-0.34
271,17,-0.46,-0.33
271,18,-0.43,-0.24
271,19,-0.48,-0.3
271,20,-0.15,0.31
271,21,2.18,2.2
271,22,-0.05,0.65
271,23,-0.48,0.07
271,24,-0.47,0.14
271,25,-0.52,-0.33
272,1,0,0
272,2,0,0
272,3,0,0
272,4,0,0
272,5,0,0
272,6,0,0
272,7,0,0
272,8,0,3.03
272,9,0,0
272,10,0,-0.3
272,11,11.5,2.55
272,12,3.5,1.77
272,13,1.46,1.96
272,14,0.5,0.3
272,15,1.5,0.96
272,16,1.72,2.12
272,17,32.83,3.01
272,18,20.24,3.0
272,19,38.57,3.01
272,20,5.76,2.85
272,21,6.51,2.86
272,22,4.96,1.93
272,23,22.19,2.87
272,24,30.29,2.84
272,25,7.4,2.88
273,1,0,0
273,2,0,0
273,3,-0.45,0
273,4,-0.45,0
273,5,-0.45,0
273,6,-0.44,0
273,7,-0.45,0
273,8,-0.45,0
273,9,-0.45,0
273,10,-0.45,0
273,11,-0.45,-0.27
273,12,-0.45,-0.11
273,13,-0.44,1.14
273,14,-0.45,-0.42
273,15,-0.45,-0.17
273,16,-0.45,-0.34
273,17,-0.45,-0.33
273,18,-0.44,0.2
273,19,-0.44,0.02
273,20,-0.44,0.19
273,21,-0.44,1.54
273,22,-0.44,0.86
273,23,-0.44,0.37
273,24,-0.44,0.96
273,25,-0.45,-0.09
274,1,0,0
274,2,0,0
274,3,0,0
274,4,0,0
274,5,0,0
274,6,0,0
274,7,0,-0.24
274,8,-0.5,-0.38
274,9,1.45,0.29
274,10,6.92,1.61
274,11,49.5,4.09
274,12,1.45,2.36
274,13,2.81,1.05
274,14,4.87,2.83
274,15,2.19,3.13
274,16,2.69,3.87
274,17,4.93,3.49
274,18,1.98,1.12
274,19,12.42,2.18
274,20,9.7,2.74
274,21,10.27,2.04
274,22,8.04,3.12
274,23,2.58,2.66
274,24,2.02,2.79
274,25,2.32,2.26
275,1,0,0
275,2,0,0
275,3,0,0
275,4,0,0
275,5,0,0
275,6,0,0
275,7,-0.82,-0.95
275,8,0.11,0.61
275,9,-0.39,-0.79
275,10,-0.65,-0.9
275,11,0.45,-0.46
275,12,-0.1,-0.74
275,13,-0.39,-0.63
275,14,0.54,0.67
275,15,-0.43,-0.02
275,16,-0.35,-0.17
275,17,-0.2,-0.06
275,18,0.42,0.44
275,19,0.08,0.41
275,20,-0.31,-0.07
275,21,0.28,0.3
275,22,-0.03,0.08
275,23,-0.02,0.17
275,24,-0.11,0.16
275,25,-0.01,0.77
276,1,0,0
276,2,0,0
276,3,0,0
276,4,0,0
276,5,0,0
276,6,0,0
276,7,-1.08,-0.2
276,8,-0.85,-0.3
276,9,-0.31,-0.22
276,10,-0.43,-0.21
276,11,-0.34,-0.22
276,12,-0.49,-0.2
276,13,-1.29,-0.21
276,14,-0.55,-0.24
276,15,-0.43,-0.27
276,16,-0.15,-0.27
276,17,-0.17,-0.36
276,18,-0.62,-0.52
276,19,-0.69,-0.62
276,20,-0.58,-0.77
276,21,-0.33,-0.58
276,22,-0.39,-0.56
276,23,-0.15,-0.28
276,24,-0.07,-0.18
276,25,-0.19,-0.22
277,1,0,0
277,2,0,0
277,3,0,0
277,4,0,0
277,5,0,0
277,6,0,0
277,7,-0.44,-0.01
277,8,-0.57,-0.47
277,9,-0.66,-0.64
277,10,-0.8,-0.98
277,11,-0.14,-0.33
277,12,-0.43,-0.3
277,13,-0.94,-0.61
277,14,-1.03,-0.46
277,15,0.42,-0.07
277,16,-1.46,-0.56
277,17,-0.56,-0.52
277,18,-0.84,-0.57
277,19,-0.69,-0.53
