C0001,C0068,64.79885057471265,35.201149425287355
C0001,C0069,68.08510638297872,31.914893617021278
C0001,C0070,66.29889669007021,33.70110330992979
C0001,C0071,66.47058823529412,33.52941176470588
C0001,C0072,59.57446808510638,40.42553191489361
C0001,C0073,57.67097966728281,42.329020332717185
C0001,C0074,80.06182380216383,19.938176197836167
C0001,C0075,68.18181818181817,31.818181818181817
C0001,C0076,60.333333333333336,39.666666666666664
C0001,C0077,48.214285714285715,51.78571428571429
C0001,C0078,74.35897435897436,25.64102564102564
C0001,C0079,63.51606805293005,36.48393194706994
C0001,C0080,18.64406779661017,81.35593220338984
C0001,C0081,87.99392097264437,12.006079027355623
C0001,C0082,66.19718309859155,33.80281690140845
C0001,C0083,65.38461538461539,34.61538461538461
C0001,C0084,38.767395626242546,61.23260437375746
C0001,C0085,63.0,37.0
C0001,C0086,53.84615384615385,46.15384615384615
C0001,C0087,78.52631578947368,21.47368421052632
C0001,C0088,65.84158415841584,34.15841584158416
C0001,C0089,50.875,49.125
C0001,C0090,62.454873646209386,37.545126353790614
C0001,C0091,29.03225806451613,70.96774193548387
C0001,C0092,63.24503311258278,36.75496688741722
C0001,C0093,73.33333333333333,26.666666666666668
C0001,C0094,73.04347826086956,26.956521739130434
C0001,C0095,69.82758620689656,30.17241379310345
C0001,C0096,65.94594594594595,34.054054054054056
C0001,C0097,58.08823529411765,41.911764705882355
C0001,C0098,62.17765042979943,37.82234957020057
C0001,C0099,61.440677966101696,38.559322033898304
C0001,C0100,59.76331360946746,40.23668639053255
C0001,C0101,54.589371980676326,45.410628019323674
C0001,C0102,76.04017216642754,23.959827833572454
C0001,C0103,66.95035460992908,33.04964539007092
C0001,C0104,73.7789203084833,26.221079691516707
C0001,C0105,83.2655432887856,16.73445671121441
C0001,C0106,46.53465346534654,53.46534653465347
C0001,C0107,74.12587412587412,25.874125874125873
C0001,C0108,42.56259204712813,57.437407952871865
C0001,C0109,88.47352024922118,11.526479750778815
C0001,C0110,59.26517571884984,40.73482428115016
C0001,C0111,79.40503432494279,20.59496567505721
C0001,C0112,57.46268656716418,42.53731343283582
C0001,C0113,78.3289817232376,21.671018276762403
C0001,C0114,74.31192660550458,25.688073394495415
C0001,C0115,80.4953560371517,19.5046439628483
C0001,C0116,65.31986531986533,34.68013468013468
C0001,C0117,56.36639617023761,43.63360382976239
C0001,C0118,79.09047160731473,20.909528392685274
C0001,C0119,75.19234377932071,24.807656220679302
C0001,C0120,87.34419942473633,12.655800575263662
C0001,C0121,82.39660657476139,17.6033934252386
C0001,C0122,90.96045197740112,9.03954802259887
C0001,C0123,88.13972380178716,11.860276198212835
C0001,C0124,88.06584362139918,11.934156378600823
C0001,C0125,73.6024844720497,26.39751552795031
C0001,C0126,60.98654708520179,39.01345291479821
C0001,C0127,59.35828877005348,40.64171122994652
C0001,C0128,84.8993288590604,15.100671140939598
C0001,C0129,57.861635220125784,42.138364779874216
C0001,C0130,74.16918429003022,25.83081570996979
C0001,C0131,75.81699346405229,24.18300653594771
C0001,C0132,70.65706570657065,29.34293429342934
C0001,C0133,55.77254451464676,44.227455485353246
C0001,C0134,62.82914880587875,37.170851194121255
C0001,C0135,52.93230563002681,47.06769436997319
C0001,C0136,66.46090534979425,33.53909465020576
C0001,C0137,48.456879146235934,51.54312085376406
C0001,C0138,68.36313617606602,31.636863823933975
C0001,C0139,83.817266744096,16.18273325590399
C0001,C0140,74.5814307458143,25.41856925418569
C0001,C0141,71.42857142857143,28.57142857142857
C0001,C0142,80.2439024390244,19.75609756097561
C0001,C0143,75.14124293785311,24.858757062146893
C0001,C0144,72.35479513732554,27.645204862674472
C0001,C0145,72.3076923076923,27.692307692307693
C0001,C0146,83.73655913978494,16.263440860215052
C0002,C0001,67.2530446549391,32.74695534506089
C0002,C0002,83.33333333333334,16.666666666666664
C0002,C0003,71.42857142857143,28.57142857142857
C0002,C0004,86.95652173913044,13.043478260869565
C0002,C0005,84.61538461538461,15.384615384615385
C0002,C0006,26.666666666666668,73.33333333333333
C0002,C0007,59.25925925925925,40.74074074074074
C0002,C0008,76.37795275590551,23.62204724409449
C0002,C0009,75.86206896551724,24.137931034482758
C0002,C0010,71.42857142857143,28.57142857142857
C0002,C0011,57.14285714285714,42.857142857142854
C0002,C0012,0.0,100.0
C0002,C0013,65.21739130434783,34.78260869565217
C0002,C0014,72.22222222222221,27.77777777777778
C0002,C0015,73.68421052631578,26.31578947368421
C0002,C0016,62.727272727272734,37.27272727272727
C0002,C0017,83.33333333333334,16.666666666666664
C0002,C0020,81.81818181818183,18.181818181818183
C0002,C0021,50.0,50.0
C0002,C0022,0.0,100.0
C0002,C0026,0.0,100.0
C0002,C0027,50.0,50.0
C0002,C0029,91.66666666666666,8.333333333333332
C0002,C0031,100.0,0.0
C0002,C0032,0.0,100.0
C0002,C0033,0.0,100.0
C0002,C0034,40.0,60.0
C0002,C0035,50.0,50.0
C0002,C0036,0.0,100.0
C0002,C0037,22.22222222222222,77.77777777777779
C0002,C0038,81.81818181818183,18.181818181818183
C0002,C0039,80.0,20.0
C0002,C0040,60.0,40.0
C0002,C0041,0.0,100.0
C0002,C0042,66.66666666666666,33.33333333333333
C0002,C0043,0.0,100.0
C0002,C0044,66.66666666666666,33.33333333333333
C0002,C0045,33.33333333333333,66.66666666666666
C0002,C0047,100.0,0.0
C0002,C0048,14.285714285714285,85.71428571428571
C0002,C0049,73.33333333333333,26.666666666666668
C0002,C0051,86.66666666666667,13.333333333333334
C0002,C0052,100.0,0.0
C0002,C0053,85.71428571428571,14.285714285714285
C0002,C0054,90.9090909090909,9.090909090909092
C0002,C0055,68.75,31.25
C0002,C0056,42.857142857142854,57.14285714285714
C0002,C0057,40.0,60.0
C0002,C0058,100.0,0.0
C0002,C0059,88.88888888888889,11.11111111111111
C0002,C0061,70.0,30.0
C0002,C0062,71.42857142857143,28.57142857142857
C0002,C0063,100.0,0.0
C0002,C0064,0.0,100.0
C0002,C0065,66.66666666666666,33.33333333333333
C0002,C0067,50.0,50.0
C0002,C0068,80.0,20.0
C0002,C0070,80.0,20.0
C0002,C0072,100.0,0.0
C0002,C0073,100.0,0.0
C0002,C0074,83.33333333333334,16.666666666666664
C0002,C0075,100.0,0.0
C0002,C0076,50.0,50.0
C0002,C0078,87.5,12.5
C0002,C0079,33.33333333333333,66.66666666666666
C0002,C0080,0.0,100.0
C0002,C0081,50.0,50.0
C0002,C0082,0.0,100.0
C0002,C0083,75.0,25.0
C0002,C0084,100.0,0.0
C0002,C0085,75.0,25.0
C0002,C0086,0.0,100.0
C0002,C0087,76.47058823529412,23.52941176470588
C0002,C0089,40.0,60.0
C0002,C0090,0.0,100.0
C0002,C0091,50.0,50.0
C0002,C0092,33.33333333333333,66.66666666666666
C0002,C0093,75.0,25.0
C0002,C0094,100.0,0.0
C0002,C0096,50.0,50.0
C0002,C0097,0.0,100.0
C0002,C0098,57.14285714285714,42.857142857142854
C0002,C0099,0.0,100.0
C0002,C0103,33.33333333333333,66.66666666666666
C0002,C0104,50.0,50.0
C0002,C0105,90.0,10.0
C0002,C0107,50.0,50.0
C0002,C0108,75.0,25.0
C0002,C0109,100.0,0.0
C0002,C0110,75.0,25.0
C0002,C0111,66.66666666666666,33.33333333333333
C0002,C0112,0.0,100.0
C0002,C0113,50.0,50.0
C0002,C0114,90.0,10.0
C0002,C0115,66.66666666666666,33.33333333333333
C0002,C0117,57.89473684210527,42.10526315789473
C0002,C0118,72.72727272727273,27.27272727272727
C0002,C0119,74.28571428571429,25.71428571428571
C0002,C0120,50.0,50.0
C0002,C0121,75.0,25.0
C0002,C0122,100.0,0.0
C0002,C0123,88.88888888888889,11.11111111111111
C0002,C0124,100.0,0.0
C0002,C0127,50.0,50.0
C0002,C0128,50.0,50.0
C0002,C0129,22.22222222222222,77.77777777777779
C0002,C0130,80.0,20.0
C0002,C0131,100.0,0.0
C0002,C0132,66.66666666666666,33.33333333333333
C0002,C0133,56.25,43.75
C0002,C0134,57.89473684210527,42.10526315789473
C0002,C0135,50.0,50.0
C0002,C0136,100.0,0.0
C0002,C0137,60.810810810810814,39.189189189189186
C0002,C0138,42.857142857142854,57.14285714285714
C0002,C0139,90.0,10.0
C0002,C0140,33.33333333333333,66.66666666666666
C0002,C0141,66.66666666666666,33.33333333333333
C0002,C0143,42.857142857142854,57.14285714285714
C0002,C0144,83.33333333333334,16.666666666666664
C0002,C0145,100.0,0.0
C0002,C0146,72.72727272727273,27.27272727272727
C0003,C0001,71.6655607166556,28.33443928334439
C0003,C0002,77.77777777777779,22.22222222222222
C0003,C0003,75.0,25.0
C0003,C0004,68.96551724137932,31.03448275862069
C0003,C0005,90.81632653061224,9.183673469387756
C0003,C0006,50.877192982456144,49.122807017543856
C0003,C0007,63.63636363636363,36.36363636363637
C0003,C0008,81.59509202453987,18.404907975460123
C0003,C0009,70.3125,29.6875
C0003,C0010,74.28571428571429,25.71428571428571
C0003,C0011,60.0,40.0
C0003,C0012,66.66666666666666,33.33333333333333
C0003,C0013,50.0,50.0
C0003,C0014,71.42857142857143,28.57142857142857
C0003,C0015,65.71428571428571,34.285714285714285
C0003,C0016,67.2782874617737,32.7217125382263
C0003,C0017,77.77777777777779,22.22222222222222
C0003,C0019,80.0,20.0
C0003,C0020,78.78787878787878,21.21212121212121
C0003,C0021,25.0,75.0
C0003,C0022,100.0,0.0
C0003,C0023,50.0,50.0
C0003,C0024,57.14285714285714,42.857142857142854
C0003,C0025,0.0,100.0
C0003,C0026,66.66666666666666,33.33333333333333
C0003,C0027,100.0,0.0
C0003,C0028,83.33333333333334,16.666666666666664
C0003,C0029,80.0,20.0
C0003,C0030,66.66666666666666,33.33333333333333
C0003,C0031,68.18181818181817,31.818181818181817
C0003,C0032,63.63636363636363,36.36363636363637
C0003,C0033,64.28571428571429,35.714285714285715
C0003,C0034,61.111111111111114,38.88888888888889
C0003,C0035,8.333333333333332,91.66666666666666
C0003,C0036,50.0,50.0
C0003,C0037,33.33333333333333,66.66666666666666
C0003,C0038,85.0,15.0
C0003,C0039,57.14285714285714,42.857142857142854
C0003,C0040,53.84615384615385,46.15384615384615
C0003,C0041,81.25,18.75
C0003,C0042,63.1578947368421,36.84210526315789
C0003,C0043,0.0,100.0
C0003,C0044,33.33333333333333,66.66666666666666
C0003,C0045,66.66666666666666,33.33333333333333
C0003,C0046,62.5,37.5
C0003,C0047,100.0,0.0
C0003,C0048,0.0,100.0
C0003,C0049,80.85106382978722,19.148936170212767
C0003,C0050,100.0,0.0
C0003,C0051,89.28571428571429,10.714285714285714
C0003,C0052,90.47619047619048,9.523809523809524
C0003,C0053,86.36363636363636,13.636363636363635
C0003,C0054,88.88888888888889,11.11111111111111
C0003,C0055,90.0,10.0
C0003,C0056,77.77777777777779,22.22222222222222
C0003,C0057,80.0,20.0
C0003,C0058,83.33333333333334,16.666666666666664
C0003,C0059,70.37037037037037,29.629629629629626
C0003,C0060,33.33333333333333,66.66666666666666
C0003,C0061,44.44444444444444,55.55555555555556
C0003,C0062,79.54545454545455,20.454545454545457
C0003,C0063,33.33333333333333,66.66666666666666
C0003,C0064,80.0,20.0
C0003,C0065,58.82352941176471,41.17647058823529
C0003,C0067,66.66666666666666,33.33333333333333
C0003,C0068,85.18518518518519,14.814814814814813
C0003,C0070,71.42857142857143,28.57142857142857
C0003,C0071,100.0,0.0
C0003,C0072,61.904761904761905,38.095238095238095
C0003,C0073,25.0,75.0
C0003,C0074,85.71428571428571,14.285714285714285
C0003,C0075,100.0,0.0
C0003,C0076,100.0,0.0
C0003,C0078,80.76923076923077,19.230769230769234
C0003,C0079,33.33333333333333,66.66666666666666
C0003,C0080,0.0,100.0
C0003,C0081,100.0,0.0
C0003,C0082,66.66666666666666,33.33333333333333
C0003,C0083,33.33333333333333,66.66666666666666
C0003,C0084,28.57142857142857,71.42857142857143
C0003,C0085,100.0,0.0
C0003,C0086,66.66666666666666,33.33333333333333
C0003,C0087,81.81818181818183,18.181818181818183
C0003,C0088,50.0,50.0
C0003,C0089,0.0,100.0
C0003,C0090,50.0,50.0
C0003,C0091,50.0,50.0
C0003,C0092,0.0,100.0
C0003,C0093,100.0,0.0
C0003,C0094,50.0,50.0
C0003,C0095,100.0,0.0
C0003,C0096,100.0,0.0
C0003,C0097,80.0,20.0
C0003,C0098,80.0,20.0
C0003,C0099,85.71428571428571,14.285714285714285
C0003,C0100,50.0,50.0
C0003,C0101,16.666666666666664,83.33333333333334
C0003,C0102,61.53846153846154,38.46153846153847
C0003,C0103,76.92307692307693,23.076923076923077
C0003,C0104,75.0,25.0
C0003,C0105,88.88888888888889,11.11111111111111
C0003,C0106,0.0,100.0
C0003,C0107,75.0,25.0
C0003,C0108,22.22222222222222,77.77777777777779
C0003,C0109,80.0,20.0
C0003,C0110,84.61538461538461,15.384615384615385
C0003,C0111,60.0,40.0
C0003,C0112,50.0,50.0
C0003,C0113,90.0,10.0
C0003,C0114,20.0,80.0
C0003,C0115,60.0,40.0
C0003,C0116,75.0,25.0
C0003,C0117,61.0,39.0
C0003,C0118,83.07692307692308,16.923076923076923
C0003,C0119,70.96774193548387,29.03225806451613
C0003,C0120,79.16666666666666,20.833333333333336
C0003,C0121,87.5,12.5
C0003,C0122,92.0,8.0
C0003,C0123,100.0,0.0
C0003,C0124,87.5,12.5
C0003,C0125,25.0,75.0
C0003,C0126,69.23076923076923,30.76923076923077
C0003,C0127,75.0,25.0
C0003,C0128,100.0,0.0
C0003,C0129,59.375,40.625
C0003,C0130,66.66666666666666,33.33333333333333
C0003,C0131,50.0,50.0
C0003,C0132,78.26086956521739,21.73913043478261
C0003,C0133,58.333333333333336,41.66666666666667
C0003,C0134,40.0,60.0
C0003,C0135,61.36363636363637,38.63636363636363
C0003,C0136,83.33333333333334,16.666666666666664
C0003,C0137,56.41025641025641,43.58974358974359
C0003,C0138,72.22222222222221,27.77777777777778
C0003,C0139,91.42857142857143,8.571428571428571
C0003,C0140,72.72727272727273,27.27272727272727
C0003,C0141,100.0,0.0
C0003,C0143,64.70588235294117,35.294117647058826
C0003,C0144,71.42857142857143,28.57142857142857
C0003,C0145,76.47058823529412,23.52941176470588
C0003,C0146,71.42857142857143,28.57142857142857
C0004,C0001,70.2896693155601,29.71033068443989
C0004,C0002,56.25,43.75
C0004,C0003,63.1578947368421,36.84210526315789
C0004,C0004,70.71823204419888,29.2817679558011
C0004,C0005,87.35632183908046,12.643678160919542
C0004,C0006,65.08875739644971,34.9112426035503
C0004,C0007,65.14806378132118,34.851936218678816
C0004,C0008,78.73918417799753,21.26081582200247
C0004,C0009,67.93103448275862,32.068965517241374
C0004,C0010,81.81818181818183,18.181818181818183
C0004,C0011,60.0,40.0
C0004,C0012,63.888888888888886,36.11111111111111
C0004,C0013,37.5,62.5
C0004,C0014,62.65664160401002,37.34335839598997
C0004,C0015,70.58823529411765,29.411764705882355
C0004,C0016,68.81134133042531,31.1886586695747
C0004,C0017,56.25,43.75
C0004,C0019,63.33333333333333,36.666666666666664
C0004,C0020,46.15384615384615,53.84615384615385
C0004,C0021,70.0,30.0
C0004,C0022,69.56521739130434,30.434782608695656
C0004,C0023,42.857142857142854,57.14285714285714
C0004,C0024,50.0,50.0
C0004,C0025,41.66666666666667,58.333333333333336
C0004,C0026,83.33333333333334,16.666666666666664
C0004,C0027,83.33333333333334,16.666666666666664
C0004,C0028,94.44444444444444,5.555555555555555
C0004,C0029,100.0,0.0
C0004,C0030,60.0,40.0
C0004,C0031,69.47368421052632,30.526315789473685
C0004,C0032,64.28571428571429,35.714285714285715
C0004,C0033,90.47619047619048,9.523809523809524
C0004,C0034,68.53932584269663,31.46067415730337
C0004,C0035,41.37931034482759,58.620689655172406
C0004,C0036,0.0,100.0
C0004,C0037,22.22222222222222,77.77777777777779
C0004,C0038,66.66666666666666,33.33333333333333
C0004,C0039,72.72727272727273,27.27272727272727
C0004,C0040,67.9245283018868,32.075471698113205
C0004,C0041,56.36363636363636,43.63636363636363
C0004,C0042,69.53125,30.46875
C0004,C0043,29.411764705882355,70.58823529411765
C0004,C0044,40.0,60.0
C0004,C0045,76.0,24.0
C0004,C0046,91.66666666666666,8.333333333333332
C0004,C0047,100.0,0.0
C0004,C0048,57.14285714285714,42.857142857142854
C0004,C0049,90.625,9.375
C0004,C0050,33.33333333333333,66.66666666666666
C0004,C0051,85.13513513513513,14.864864864864865
C0004,C0052,77.27272727272727,22.727272727272727
C0004,C0053,90.56603773584906,9.433962264150944
C0004,C0054,76.47058823529412,23.52941176470588
C0004,C0055,80.19801980198021,19.801980198019802
C0004,C0056,69.11764705882352,30.88235294117647
C0004,C0057,72.22222222222221,27.77777777777778
C0004,C0058,80.0,20.0
C0004,C0059,69.0909090909091,30.909090909090907
C0004,C0060,80.0,20.0
C0004,C0061,60.0,40.0
C0004,C0062,73.91304347826086,26.08695652173913
C0004,C0063,70.58823529411765,29.411764705882355
C0004,C0064,47.05882352941176,52.94117647058824
C0004,C0065,73.21428571428571,26.785714285714285
C0004,C0066,50.0,50.0
C0004,C0067,70.65217391304348,29.347826086956523
C0004,C0068,65.625,34.375
C0004,C0069,80.0,20.0
C0004,C0070,43.75,56.25
C0004,C0071,83.33333333333334,16.666666666666664
C0004,C0072,40.0,60.0
C0004,C0073,74.19354838709677,25.806451612903224
C0004,C0074,79.16666666666666,20.833333333333336
C0004,C0075,83.33333333333334,16.666666666666664
C0004,C0076,72.22222222222221,27.77777777777778
C0004,C0077,0.0,100.0
C0004,C0078,93.75,6.25
C0004,C0079,75.0,25.0
C0004,C0080,6.666666666666667,93.33333333333333
C0004,C0081,93.33333333333333,6.666666666666667
C0004,C0082,100.0,0.0
C0004,C0083,33.33333333333333,66.66666666666666
C0004,C0084,42.857142857142854,57.14285714285714
C0004,C0085,55.55555555555556,44.44444444444444
C0004,C0086,64.70588235294117,35.294117647058826
C0004,C0087,40.0,60.0
C0004,C0088,50.0,50.0
C0004,C0089,27.586206896551722,72.41379310344827
C0004,C0090,55.55555555555556,44.44444444444444
C0004,C0091,20.0,80.0
C0004,C0092,60.0,40.0
C0004,C0093,71.42857142857143,28.57142857142857
C0004,C0094,75.0,25.0
C0004,C0095,75.0,25.0
C0004,C0096,62.5,37.5
C0004,C0097,16.666666666666664,83.33333333333334
C0004,C0098,59.523809523809526,40.476190476190474
C0004,C0099,84.61538461538461,15.384615384615385
C0004,C0100,20.0,80.0
C0004,C0101,53.84615384615385,46.15384615384615
C0004,C0102,84.61538461538461,15.384615384615385
C0004,C0103,73.68421052631578,26.31578947368421
C0004,C0104,60.0,40.0
C0004,C0105,84.31372549019608,15.686274509803921
C0004,C0106,50.0,50.0
C0004,C0107,70.83333333333334,29.166666666666668
C0004,C0108,17.24137931034483,82.75862068965517
C0004,C0109,77.14285714285715,22.857142857142858
C0004,C0110,41.66666666666667,58.333333333333336
C0004,C0111,70.58823529411765,29.411764705882355
C0004,C0112,33.33333333333333,66.66666666666666
C0004,C0113,83.33333333333334,16.666666666666664
C0004,C0114,81.81818181818183,18.181818181818183
C0004,C0115,73.91304347826086,26.08695652173913
C0004,C0116,57.14285714285714,42.857142857142854
C0004,C0117,62.68382352941176,37.31617647058824
C0004,C0118,77.84810126582279,22.151898734177212
C0004,C0119,77.67441860465117,22.325581395348838
C0004,C0120,94.64285714285714,5.357142857142857
C0004,C0121,84.78260869565217,15.217391304347828
C0004,C0122,92.98245614035088,7.017543859649122
C0004,C0123,83.87096774193549,16.129032258064516
C0004,C0124,73.91304347826086,26.08695652173913
C0004,C0125,77.77777777777779,22.22222222222222
C0004,C0126,61.53846153846154,38.46153846153847
C0004,C0127,63.63636363636363,36.36363636363637
C0004,C0128,88.0,12.0
C0004,C0129,63.2183908045977,36.7816091954023
C0004,C0130,70.0,30.0
C0004,C0131,100.0,0.0
C0004,C0132,79.51807228915662,20.481927710843372
C0004,C0133,59.59595959595959,40.4040404040404
C0004,C0134,56.896551724137936,43.103448275862064
C0004,C0135,51.68539325842697,48.31460674157304
C0004,C0136,76.92307692307693,23.076923076923077
C0004,C0137,56.33802816901409,43.66197183098591
C0004,C0138,76.19047619047619,23.809523809523807
C0004,C0139,78.94736842105263,21.052631578947366
C0004,C0140,76.47058823529412,23.52941176470588
C0004,C0141,66.66666666666666,33.33333333333333
C0004,C0142,70.0,30.0
C0004,C0143,89.47368421052632,10.526315789473683
C0004,C0144,68.42105263157895,31.57894736842105
C0004,C0145,59.09090909090909,40.909090909090914
C0004,C0146,87.09677419354838,12.903225806451612
C0005,C0001,69.50311808489238,30.496881915107625
C0005,C0002,59.09090909090909,40.909090909090914
C0005,C0003,67.3913043478261,32.608695652173914
C0005,C0004,61.42131979695431,38.578680203045685
C0005,C0005,88.15028901734104,11.849710982658959
C0005,C0006,60.0,40.0
C0005,C0007,57.684210526315795,42.31578947368421
C0005,C0008,79.18473547267996,20.815264527320036
C0005,C0009,72.75,27.250000000000004
C0005,C0010,63.41463414634146,36.58536585365854
C0005,C0011,67.56756756756756,32.432432432432435
C0005,C0012,82.75862068965517,17.24137931034483
C0005,C0013,61.904761904761905,38.095238095238095
C0005,C0014,65.70327552986512,34.296724470134876
C0005,C0015,77.22772277227723,22.772277227722775
C0005,C0016,63.63636363636363,36.36363636363637
C0005,C0017,59.09090909090909,40.909090909090914
C0005,C0019,70.96774193548387,29.03225806451613
C0005,C0020,64.0,36.0
C0005,C0021,85.71428571428571,14.285714285714285
C0005,C0022,54.54545454545454,45.45454545454545
C0005,C0023,26.666666666666668,73.33333333333333
C0005,C0024,28.57142857142857,71.42857142857143
C0005,C0025,40.0,60.0
C0005,C0026,28.57142857142857,71.42857142857143
C0005,C0027,50.0,50.0
C0005,C0028,85.71428571428571,14.285714285714285
C0005,C0029,70.0,30.0
C0005,C0030,86.36363636363636,13.636363636363635
C0005,C0031,62.06896551724138,37.93103448275862
C0005,C0032,85.71428571428571,14.285714285714285
C0005,C0033,57.89473684210527,42.10526315789473
C0005,C0034,58.490566037735846,41.509433962264154
C0005,C0035,48.0,52.0
C0005,C0036,50.0,50.0
C0005,C0037,25.0,75.0
C0005,C0038,70.45454545454545,29.545454545454547
C0005,C0039,80.0,20.0
C0005,C0040,53.191489361702125,46.808510638297875
C0005,C0041,52.94117647058824,47.05882352941176
C0005,C0042,61.111111111111114,38.88888888888889
C0005,C0043,31.25,68.75
C0005,C0044,53.84615384615385,46.15384615384615
C0005,C0045,76.74418604651163,23.25581395348837
C0005,C0046,76.0,24.0
C0005,C0047,70.0,30.0
C0005,C0048,24.324324324324326,75.67567567567568
C0005,C0049,80.3030303030303,19.696969696969695
C0005,C0050,61.53846153846154,38.46153846153847
C0005,C0051,85.22727272727273,14.772727272727273
C0005,C0052,71.9298245614035,28.07017543859649
C0005,C0053,88.125,11.875
C0005,C0054,73.25581395348837,26.744186046511626
C0005,C0055,89.86486486486487,10.135135135135135
C0005,C0056,75.29411764705883,24.705882352941178
C0005,C0057,76.19047619047619,23.809523809523807
C0005,C0058,81.63265306122449,18.367346938775512
C0005,C0059,69.56521739130434,30.434782608695656
C0005,C0060,66.66666666666666,33.33333333333333
C0005,C0061,57.14285714285714,42.857142857142854
C0005,C0062,77.77777777777779,22.22222222222222
C0005,C0063,54.54545454545454,45.45454545454545
C0005,C0064,81.81818181818183,18.181818181818183
C0005,C0065,71.76470588235294,28.235294117647058
C0005,C0066,50.0,50.0
C0005,C0067,70.63492063492063,29.365079365079367
C0005,C0068,82.25806451612904,17.741935483870968
C0005,C0069,80.0,20.0
C0005,C0070,77.55102040816327,22.448979591836736
C0005,C0071,81.81818181818183,18.181818181818183
C0005,C0072,56.25,43.75
C0005,C0073,45.45454545454545,54.54545454545454
C0005,C0074,86.36363636363636,13.636363636363635
C0005,C0075,44.44444444444444,55.55555555555556
C0005,C0076,36.36363636363637,63.63636363636363
C0005,C0077,100.0,0.0
C0005,C0078,80.0,20.0
C0005,C0079,75.0,25.0
C0005,C0080,23.076923076923077,76.92307692307693
C0005,C0081,91.48936170212765,8.51063829787234
C0005,C0082,87.5,12.5
C0005,C0083,66.66666666666666,33.33333333333333
C0005,C0084,40.74074074074074,59.25925925925925
C0005,C0085,64.70588235294117,35.294117647058826
C0005,C0086,70.83333333333334,29.166666666666668
C0005,C0087,71.42857142857143,28.57142857142857
C0005,C0088,60.0,40.0
C0005,C0089,56.14035087719298,43.859649122807014
C0005,C0090,68.18181818181817,31.818181818181817
C0005,C0091,19.230769230769234,80.76923076923077
C0005,C0092,73.33333333333333,26.666666666666668
C0005,C0093,55.55555555555556,44.44444444444444
C0005,C0094,60.0,40.0
C0005,C0095,40.0,60.0
C0005,C0096,57.14285714285714,42.857142857142854
C0005,C0097,55.55555555555556,44.44444444444444
